TIME,TEMPERATURE,WIND_SPEED,WIND_DIRECTION
2012012906,0.8,2.5,19.3
2012012912,6.4,3.7,334.9
2012012918,2.6,2.4,340
2012013000,0,2.9,357.3
2012013006,-1.1,3.3,7.9
2012013012,3.3,3.8,340
2012013018,-0.4,1,295
2012013100,-3.5,1.2,291.9
2012013106,-3,1.4,305
2012013112,4.5,3.1,192.4
2012013118,4.2,4.6,215
2012020100,3.4,5,273
2012020106,-1.6,6,310.4
2012020112,-1.2,7.3,283.4
2012020118,-5,3.4,346.1
2012020200,-8.6,3.6,311.5
2012020206,-10.3,4.3,310.9
2012020212,-5.1,4.6,319.1
2012020218,-7.2,2.8,323.1
2012020300,-8.1,3.3,336.6
2012020306,-6.5,5.2,333.4
2012020312,0.4,4.6,321.8
2012020318,-2.2,2.2,354.1
2012020400,-5.2,0.6,313.3
2012020406,-2.9,0.6,305
2012020412,5.3,3.1,256.8
2012020418,0.9,1.7,337
2012020500,-2,0.9,256
2012020506,-0.2,0.7,311.3
2012020512,6.3,1.3,61.3
2012020518,2.7,0.7,314.9
2012020600,-1.1,0.2,0
2012020606,0.6,0.4,3.3
2012020612,8.8,0.9,181.8
2012020618,6.6,1.4,343.4
2012020700,3.3,1.9,349.6
2012020706,2.5,3.3,320
2012020712,1.2,6.5,323.3
2012020718,-3.7,4.3,318.4
2012020800,-7.1,5.4,299.9
2012020806,-7,5.7,299.9
2012020812,-0.7,4.9,260.2
2012020818,-2.9,1.9,310.9
2012020900,-5.1,0.7,354
2012020906,-3.8,1.7,337.6
2012020912,2,2.7,279.4
2012020918,0.6,1.3,310.8
2012021000,-0.3,2.4,318.4
2012021006,-0.1,3.4,329.9
2012021012,3.6,3.3,318.4
2012021018,1.6,2.3,291.6
2012021100,-1.3,0.6,11.2
2012021106,-1.2,2.5,0.4
2012021112,5.2,2.5,342.7
2012021118,1.4,1.5,310.3
2012021200,-2.9,1.3,263.9
2012021206,-0.1,1.8,346.9
2012021212,6.2,2.5,133.6
2012021218,3.5,1.4,263.3
2012021300,2.5,0.6,319.8
2012021306,2,0.9,284.7
2012021312,3.4,0.7,356.8
2012021318,1.8,0.7,297.3
2012021400,1,0.5,314.9
2012021406,2.6,0.1,0
2012021412,7.2,0.6,16.2
2012021418,5.2,1,301.9
2012021500,3.6,0.9,304.6
2012021506,4.7,2.4,24.6
2012021512,8.1,2.6,58.8
2012021518,4.8,1.3,8.1
2012021600,2.6,3.2,350
2012021606,2.1,4,325.8
2012021612,5.6,4,314.5
2012021618,1.9,1.8,267.2
2012021700,-1.2,3,325
2012021706,-2.5,3.5,333.2
2012021712,0.7,5.7,293.2
2012021718,-2.4,5.1,296.6
2012021800,-5,3.6,316.8
2012021806,-4.8,4.2,340
2012021812,0.3,3.9,314.3
2012021818,-1.8,2.7,310.4
2012021900,-4.7,3.6,316.8
2012021906,-3.5,4.1,320
2012021912,3.2,3.2,328.5
2012021918,0,0.7,356.7
2012022000,-3.8,0.6,261.9
2012022006,-1.8,1.1,254.8
2012022012,8.6,2.3,157.1
2012022018,5.2,2.1,267.7
2012022100,-0.2,0.9,283.5
2012022106,1.1,1.1,252.9
2012022112,6.3,2.6,70
2012022118,2.4,1.2,315
2012022200,1.7,0.2,357
2012022206,3.3,0.3,330.5
2012022212,8.1,1.1,10
2012022218,7.2,1,271.9
2012022300,6.1,0.6,341.6
2012022306,9,3.5,340
2012022312,12.6,4.3,338
2012022318,7.3,3.5,35
2012022400,5.8,2.8,18.2
2012022406,5.5,3,29.9
2012022412,6.2,3.3,45.1
2012022418,5,2.1,342.5
2012022500,3.5,1.2,304.6
2012022506,4.8,1.1,341.1
2012022512,7.4,4.6,11.7
2012022518,3.9,2.9,14.7
2012022600,2.2,1.3,4.3
2012022606,2.2,2.2,18.2
2012022612,5.7,3.5,15
2012022618,1.9,2.1,354.1
2012022700,-0.8,0.3,340.3
2012022706,1,1.2,348.2
2012022712,6.2,4,38.1
2012022718,2.5,2,344.3
2012022800,-0.4,0.7,326.2
2012022806,2,0.4,7.7
2012022812,6.9,2.8,66.6
2012022818,4.1,1.5,13.1
2012022900,3.4,0.6,308.8
2012022906,5,1.4,341.1
2012022912,8.3,2.2,26.6
2012022918,6.3,0.7,352.6
2012030100,2.7,0.1,0
2012030106,4.8,0.2,334.8
2012030112,10.5,3.3,70
2012030118,9.1,2.4,19.7
2012030200,6.9,2.3,340
2012030206,6.8,2.2,353.5
2012030212,7.6,2.4,3.3
2012030218,7,2.2,353.2
2012030300,6.1,2.5,346.6
2012030306,6.1,2.9,353.4
2012030312,6.2,3.8,35
2012030318,5.7,3.6,13.4
2012030400,5.2,2.7,3.4
2012030406,7.1,4.1,70
2012030412,7.1,3,63.4
2012030418,5.9,2.7,40.1
2012030500,5.4,3,4.4
2012030506,5.9,3,3.3
2012030512,7.1,3,6.6
2012030518,6.6,1.9,336.7
2012030600,6.6,1.6,293.2
2012030606,7.5,1.7,262.6
2012030612,12.4,4,261.6
2012030618,7.3,2.1,318.7
2012030700,3.1,1.1,290.5
2012030706,4.8,3.6,346.1
2012030712,9.9,2.5,60
2012030718,7.8,0.9,32.1
2012030800,4.1,0.4,335.2
2012030806,6.1,2.7,353.5
2012030812,10,3.2,60
2012030818,7.3,2.9,48.4
2012030900,5.2,2.5,346.6
2012030906,6.4,2.8,356.6
2012030912,9,4.6,29.6
2012030918,6.1,3.5,3.4
2012031000,5.5,2.4,332.1
2012031006,6.3,2,350
2012031012,7.7,2.5,65.6
2012031018,5.8,0.9,295
2012031100,3.5,1.2,321.6
2012031106,3.4,4.5,283.4
2012031112,4.6,7.1,276.6
2012031118,0.9,4.1,321.5
2012031200,-2.3,3.8,333.4
2012031206,-1.3,4.3,318.4
2012031212,5.2,4.5,287.7
2012031218,2.6,1.9,339
2012031300,-0.3,3,329.8
2012031306,1.4,2.6,337.6
2012031312,8.2,3.2,131.2
2012031318,4.4,0.8,306.6
2012031400,0.1,0.3,350
2012031406,3.1,0.9,280
2012031412,13.3,3.5,188.8
2012031418,9.7,2.5,242.1
2012031500,5.1,1,1.5
2012031506,6.8,3.2,19.7
2012031512,10,4.7,66.7
2012031518,7.3,1.7,52.8
2012031600,5.2,0.5,320.7
2012031606,6,0.7,315
2012031612,9.3,1.2,133.6
2012031618,9.1,1,247.4
2012031700,10.5,1.1,246.6
2012031706,11.5,0.7,15.7
2012031712,12.1,3.3,58.5
2012031718,9.9,1.2,335.4
2012031800,8.8,0.9,319.7
2012031806,9.7,0.7,314.9
2012031812,14.4,2.3,70
2012031818,8.4,3.2,53.3
2012031900,4.3,3.8,16.9
2012031906,5.1,1.9,336.1
2012031912,8.3,2.7,93.4
2012031918,6.4,1.7,237.1
2012032000,3.3,1.6,10
2012032006,5,1.9,353.5
2012032012,11.8,2.7,155.4
2012032018,8.1,2.8,307.4
2012032100,4.1,5.1,323.3
2012032106,4.9,1.7,271.7
2012032112,12.7,2.9,160
2012032118,8.2,1.5,237.8
2012032200,5.2,0.4,350
2012032206,7,1.6,310.4
2012032212,7,1.4,255.8
2012032218,7.3,0.7,314.7
2012032300,7.3,2.2,36.6
2012032306,8.2,2.2,40
2012032312,8.8,2.4,340
2012032318,6.5,1.6,286.5
2012032400,5.4,2.2,333.1
2012032406,6.4,2.7,308.9
2012032412,10,5.5,283.6
2012032418,6.5,4.2,270
2012032500,3.2,4.9,260
2012032506,4.8,6.4,276.6
2012032512,9.1,6.6,270
2012032518,6.2,2.8,307.7
2012032600,2.3,3.6,291.6
2012032606,3.9,3.2,313.4
2012032612,11.2,2.7,10.5
2012032618,8.5,1.7,293.2
2012032700,5,0.9,356.8
2012032706,7.5,1.1,202.4
2012032712,17.5,5,225.1
2012032718,12.3,3.2,224.5
2012032800,7.7,1,340.3
2012032806,10.2,1.2,233.8
2012032812,14.5,4.5,63.4
2012032818,9.4,2,3.9
2012032900,4.7,0.4,333.4
2012032906,9.2,1.2,290.6
2012032912,18.6,5.7,190
2012032918,15.7,3.4,193.4
2012033000,16,4.6,196.7
2012033006,15.2,5.5,209.9
2012033012,15.6,4.2,200
2012033018,12.8,1.8,260
2012033100,9.4,4.1,316.8
2012033106,7.8,4.4,286.7
2012033112,12.6,4,261.6
2012033118,10.2,3.1,264.1
2012040100,4.3,4.6,306.2
2012040106,5,4.7,283.4
2012040112,11.4,3.7,70.2
2012040118,8.1,1.6,215
2012040200,4.2,0.5,326.2
2012040206,8.3,1,11.7
2012040212,16.8,5,166.3
2012040218,15.2,5.2,198.2
2012040300,14.3,4.7,183.3
2012040306,14.9,6.3,210
2012040312,9.7,8.4,260
2012040318,6,5.1,283.4
2012040400,4.6,2.9,296.5
2012040406,7.7,3.1,220.9
2012040412,15.6,6.2,228.4
2012040418,13.4,4.9,218.2
2012040500,10.8,3.7,267.3
2012040506,10.7,1.2,346.1
2012040512,15.7,4.2,168.2
2012040518,11.6,4.2,283.4
2012040600,5.8,2.5,6.4
2012040606,7.6,2,215
2012040612,13.3,5.4,260.2
2012040618,9.6,3.6,315.2
2012040700,4.2,3.8,342
2012040706,5,4.1,322.3
2012040712,11.4,3.7,188.5
2012040718,8.4,2,215
2012040800,4.2,0.3,330.5
2012040806,9.9,1.1,21.7
2012040812,22.3,6,220.1
2012040818,17.4,5.8,209.9
2012040900,16,5.8,193.4
2012040906,18.2,2.2,203.6
2012040912,20.4,3.2,112.2
2012040918,17.9,1.2,305
2012041000,14.1,0.6,236.8
2012041006,15.4,1.1,212.1
2012041012,19,4.2,186.6
2012041018,15,4,190
2012041100,14.8,1.9,115
2012041106,15.6,1,354.9
2012041112,17.9,2.4,79.4
2012041118,12,1.6,52.3
2012041200,9.7,1,339.7
2012041206,12.5,1.6,289.2
2012041212,21.9,3.3,218.3
2012041218,17.5,2.3,323.9
2012041300,13,2.8,350.2
2012041306,12.9,2.1,17.5
2012041312,12,2.3,30.6
2012041318,9.8,1.5,303.3
2012041400,9.3,0.4,353.6
2012041406,13.3,1.3,306.9
2012041412,18.4,3.6,133.8
2012041418,14.3,1.5,73.9
2012041500,10.8,0.6,306.7
2012041506,14.9,0.6,302
2012041512,20.7,3.9,104.7
2012041518,16,1.4,46.8
2012041600,13.1,0.7,325.5
2012041606,17.1,1.3,52.5
2012041612,19.8,4.4,90
2012041618,12.9,2.6,26.6
2012041700,10.2,1.4,322.9
2012041706,12.5,2.8,10.6
2012041712,15.1,5.3,73.3
2012041718,11.4,2.2,35
2012041800,7.9,0.6,332.3
2012041806,11.8,1.2,288
2012041812,16.9,3.8,90
2012041818,13,2.4,56.4
2012041900,9.7,1,294.1
2012041906,12.4,1.8,25
2012041912,15.4,3.9,70
2012041918,12.8,2,32.9
2012042000,11.3,1.5,340
2012042006,12.4,2.4,20.2
2012042012,15.6,4.8,66.7
2012042018,12.7,3.8,50
2012042100,11.4,3.8,50
2012042106,11.9,4.4,43.4
2012042112,13.8,4.2,70
2012042118,14.6,5.3,100
2012042200,15.1,3,156.6
2012042206,15.5,4.6,186.6
2012042212,20.4,4.6,215
2012042218,17.3,3.2,236.4
2012042300,12,0.9,295.4
2012042306,15.2,0.9,328.1
2012042312,24.5,3.8,201.4
2012042318,20,1.9,277
2012042400,14.9,0.5,358
2012042406,20,1.4,201.1
2012042412,25.1,3,96.6
2012042418,20.3,1.1,350
2012042500,16.2,0.4,7.7
2012042506,16.8,0.9,104.1
2012042512,14.1,2.2,134.2
2012042518,14.4,1.5,234.8
2012042600,15,0.8,307.1
2012042606,15.9,4.2,296.6
2012042612,19.8,4.9,295
2012042618,15.9,2.4,321.8
2012042700,11.2,2.2,326.3
2012042706,14.6,1.4,234.5
2012042712,20.8,4.1,130.9
2012042718,16.9,2.2,247.9
2012042800,10.6,0.4,345.6
2012042806,15,0.8,30.2
2012042812,24.3,4.2,131.3
2012042818,19.9,2.2,80
2012042900,13.2,0.5,338.7
2012042906,16.9,0.6,280
2012042912,19.5,1.9,105
2012042918,17.2,0.8,347.4
2012043000,15.9,0.5,282.3
2012043006,17.3,4.6,78.4
2012043012,17.9,2.8,73.3
2012043018,17.1,1.5,28.6
2012050100,16.1,0.5,308.8
2012050106,18.1,1.3,79.4
2012050112,20.7,2,102.3
2012050118,17.2,1.4,42.3
2012050200,16.1,2.5,352.8
2012050206,16.1,4.5,16.7
2012050212,16.3,4.8,16.7
2012050218,15.8,3.2,356.7
2012050300,15.2,1.4,356.6
2012050306,15.5,1.7,40.4
2012050312,16.6,2.8,53.9
2012050318,15.9,1.5,14.7
2012050400,15.1,0.9,334.3
2012050406,19,1.6,15
2012050412,20.9,3.8,130.1
2012050418,17.1,1.2,53.1
2012050500,15.8,1.4,293.8
2012050506,22.2,1.9,6.3
2012050512,28,3.1,305
2012050518,23.3,2,256.4
2012050600,19.1,2.5,316.6
2012050606,18.9,2.4,333
2012050612,24.7,3,314.2
2012050618,20.3,2.1,266.8
2012050700,15.7,0.5,327.4
2012050706,19.1,1.2,285.9
2012050712,24.5,3.2,80.5
2012050718,18,1.7,61.9
2012050800,16.2,0.2,0
2012050806,19.4,1.2,43.9
2012050812,22,3.4,135.6
2012050818,17.2,2.1,23.6
2012050900,14,1,296
2012050906,18,1.9,16.7
2012050912,22.3,3.5,73
2012050918,15.7,3,31.8
2012051000,14,1.7,16.7
2012051006,14.1,3.6,35
2012051012,14.3,3.6,26.6
2012051018,13.2,2.5,24.9
2012051100,12.6,2.5,45.1
2012051106,13.2,3.3,48.4
2012051112,13.9,4.2,63.4
2012051118,12.3,3,35
2012051200,11.4,1.2,19.7
2012051206,13.2,1.7,137.9
2012051212,17.3,3.2,133.4
2012051218,13.6,2.2,163.3
2012051300,10.8,0.4,335.9
2012051306,15.1,1,233.7
2012051312,19.1,2.5,108.2
2012051318,17.2,0.8,314.2
2012051400,15,0.5,327.8
2012051406,15.8,1,299.6
2012051412,17,0.8,275.8
2012051418,16,1.6,40.1
2012051500,15.3,0.8,17
2012051506,17.8,2.6,313.2
2012051512,23.6,3,318.4
2012051518,19.2,1.8,277.9
2012051600,13.9,0.3,341.1
2012051606,18.4,0.8,332.1
2012051612,24.3,2.7,81.6
2012051618,21,2.6,210
2012051700,17.9,1,188.7
2012051706,20.7,2.8,264.1
2012051712,21.6,4.1,296.1
2012051718,14.4,3.2,6.6
2012051800,11.8,1.9,314.9
2012051806,17,1.4,31.3
2012051812,22.6,3.7,116.2
2012051818,17.9,1.6,239.6
2012051900,13,0.4,327.4
2012051906,18.1,1,238.7
2012051912,21.9,3.1,100
2012051918,17.6,1,45
2012052000,13.7,0.5,310.4
2012052006,18.7,1,20.1
2012052012,23.7,4,106.7
2012052018,19.1,1.6,43.4
2012052100,14.7,1.1,281.1
2012052106,18.7,2,37.8
2012052112,23.6,4.2,55.3
2012052118,18.6,2.7,2
2012052200,15.4,1.6,297.3
2012052206,20.2,2,16.4
2012052212,24.3,4.6,66.7
2012052218,19.7,1.4,31
2012052300,15.1,0.4,332.1
2012052306,19.5,0.9,299
2012052312,26.5,2.8,96.6
2012052318,22,1.4,67.9
2012052400,18.3,0.8,307.2
2012052406,22.7,1.3,234.5
2012052412,26.8,4.6,108.2
2012052418,21.1,1.7,333.6
2012052500,18.8,1.1,295
2012052506,19.4,1.1,294.7
2012052512,24.1,2.4,134.2
2012052518,20.6,1.9,191.6
2012052600,18.1,1.6,301.3
2012052606,21.8,2.4,17.3
2012052612,25.4,3.2,103.4
2012052618,20.3,1.9,201.1
2012052700,15.9,0.2,350
2012052706,21.5,1.1,268.1
2012052712,27.6,3.2,88.9
2012052718,22.7,1.6,347.2
2012052800,19.6,1.9,319.5
2012052806,20.6,3,49.1
2012052812,21.5,3.7,80
2012052818,17.6,2.7,40.1
2012052900,16,0.7,339.5
2012052906,19.7,1.3,237
2012052912,23.7,3.5,113.2
2012052918,19.3,2.4,63.4
2012053000,18,2.3,83.5
2012053006,18.5,2.5,51.8
2012053012,19.7,3.6,70
2012053018,17.9,2.8,46.8
2012053100,16.7,0.8,19.7
2012053106,18.6,2,22.6
2012053112,22.4,3,76.8
2012053118,18.8,1.4,71.1
2012060100,15.2,0.8,317.2
2012060106,19.3,1,81.8
2012060112,23,3.1,119.9
2012060118,18.5,2.8,119.9
2012060200,17.3,1.4,68.1
2012060206,18.8,2.2,91.4
2012060212,22.4,4.7,141.8
2012060218,18.5,3.5,128.1
2012060300,16.6,1.5,71.6
2012060306,20.1,2.2,118.7
2012060312,24,3.2,186.6
2012060318,19.6,2.2,169.8
2012060400,16.3,0.9,35
2012060406,20.8,1.5,309.7
2012060412,25.1,3.7,200
2012060418,21.7,2.1,220
2012060500,20.4,0.4,3.3
2012060506,24.6,1.3,147.3
2012060512,27.4,4,224.5
2012060518,22.4,2.2,289
2012060600,19.9,0.9,11.6
2012060606,24.1,2.8,26.6
2012060612,27,3.6,211.9
2012060618,22.9,2.6,186.8
2012060700,20.2,0.9,343.9
2012060706,23.6,1.9,254.4
2012060712,27.6,3.8,209.9
2012060718,23.7,2.9,287.7
2012060800,21.2,1.3,360
2012060806,20.3,1.7,358
2012060812,19.9,1.6,117.4
2012060818,19.1,2.4,86.8
2012060900,18.6,1.3,40.9
2012060906,20,1.6,83.9
2012060912,23.5,3.6,94.5
2012060918,20.9,3,114.9
2012061000,19.1,1.1,95.1
2012061006,21.5,1.7,104.4
2012061012,25.5,3.5,173.4
2012061018,20.8,2,128.4
2012061100,18.3,1.3,83.6
2012061106,20.4,1.7,42.3
2012061112,24,2.7,170.4
2012061118,20.7,1.9,145
2012061200,19.3,0.8,77.7
2012061206,21.6,1.8,88
2012061212,24.1,5,153.4
2012061218,21.1,3.9,114.9
2012061300,19,1.7,60.5
2012061306,20.2,2.5,83.6
2012061312,20.9,3.9,125
2012061318,19.1,2.6,100
2012061400,17.8,1.8,53.3
2012061406,19.9,3,88
2012061412,21.4,4.7,125
2012061418,19.9,2.8,110
2012061500,19.4,1,80
2012061506,20.7,2.9,118.5
2012061512,21.1,3.7,130.1
2012061518,19.7,3.2,135.1
2012061600,18.8,2.6,80
2012061606,21.6,2.1,72
2012061612,24.1,2.8,145.3
2012061618,21.6,1.7,215
2012061700,19.3,1,21.3
2012061706,23,1,311.3
2012061712,25.8,4.1,186.8
2012061718,23.2,1.1,46.8
2012061800,21.1,0.7,346.4
2012061806,22.5,1.6,1.3
2012061812,24.1,2.9,283.4
2012061818,19.4,1.5,153
2012061900,19.2,0.9,58.2
2012061906,19.8,1.8,60.4
2012061912,21.5,4.3,90
2012061918,21.1,2.8,73.4
2012062000,18.8,0.8,11.2
2012062006,20.9,1.4,100.3
2012062012,23.4,2.6,152.8
2012062018,21.1,2.3,193.4
2012062100,19.2,0.4,7.7
2012062106,21.7,1.6,91.9
2012062112,24.4,4.7,146.6
2012062118,21,3,100.2
2012062200,18.5,1.3,38.9
2012062206,21.9,1.3,70
2012062212,25.7,3.5,223.8
2012062218,21.9,2.2,250
2012062300,20.7,1.4,326.2
2012062306,22.4,1.3,339.8
2012062312,25.5,3.5,196.7
2012062318,22.7,2.2,191.2
2012062400,20.1,0.6,64.3
2012062406,21.5,1.5,75.7
2012062412,22.5,4.6,138.4
2012062418,21.2,4.2,110
2012062500,19.7,3.8,100
2012062506,21.2,4.9,114.9
2012062512,22.3,5.9,140
2012062518,20.6,4.7,119.9
2012062600,19.8,4.7,106.7
2012062606,20.1,3.9,110
2012062612,20.4,4.2,125
2012062618,19,3.4,119.9
2012062700,17.9,2.5,116.6
2012062706,18.1,2.3,96.8
2012062712,18.8,3.8,110
2012062718,18.8,3.4,103.4
2012062800,18.8,2.6,83.4
2012062806,20.1,3.3,73.4
2012062812,23.4,3.7,101.5
2012062818,20.7,2,76.1
2012062900,18.2,1.1,22.6
2012062906,21.7,1.1,317.4
2012062912,25.3,3.6,204.9
2012062918,22.7,1.8,235
2012063000,21.6,1.5,285
2012063006,24.4,2.7,286.7
2012063012,27.2,4.8,290
2012063018,25.3,3.2,273.3
2012070100,23.9,1.5,44.5
2012070106,25.1,2.9,38.2
2012070112,28.2,2.7,175.8
2012070118,24.9,1.2,33
2012070200,21.8,1.1,16.7
2012070206,25.1,1.7,1.3
2012070212,27.9,3.5,186.9
2012070218,25.4,1.6,351.8
2012070300,23.7,1.4,6.6
2012070306,25.4,1.4,18.6
2012070312,29.2,2.8,177
2012070318,26.4,1.8,284.1
2012070400,23.8,0.9,342.8
2012070406,26.7,1.9,334.2
2012070412,30.8,3.7,316.8
2012070418,27.9,2.4,328.3
2012070500,24.9,1.2,354.1
2012070506,24,1.1,7
2012070512,24.6,1.5,278.3
2012070518,24.1,1,135
2012070600,25.2,2.3,296.5
2012070606,27,4.3,310.1
2012070612,26,2.1,280
2012070618,22.2,3,115
2012070700,20.5,1.5,58.9
2012070706,20.2,1.5,56.9
2012070712,24,2.8,116.6
2012070718,21.5,1.9,94
2012070800,20.3,1,53.1
2012070806,22.8,1.5,70
2012070812,26.4,3.2,203.7
2012070818,22.3,2.2,255.2
2012070900,19.4,0.6,6.6
2012070906,23,1.4,280.6
2012070912,26.4,3.6,186.6
2012070918,23.4,2.6,184.8
2012071000,22.6,2,244.6
2012071006,24.8,2,241.5
2012071012,26.3,3.5,215
2012071018,23.7,2.4,218.4
2012071100,22.6,1,350.2
2012071106,23.4,2.7,256.5
2012071112,24.9,1.9,270
2012071118,24.7,0.7,332.4
2012071200,22.7,0.6,20.1
2012071206,25.9,0.7,344.3
2012071212,29.9,2.2,109.6
2012071218,27.6,1.3,331.2
2012071300,24.6,1,28.7
2012071306,23.9,2.3,312.9
2012071312,26.7,2.4,191.6
2012071318,24.6,1.7,134.1
2012071400,23.2,1.7,128.4
2012071406,24,1.8,86.9
2012071412,23.8,2.7,119.9
2012071418,20.9,1.1,55
2012071500,19.9,1.5,346.1
2012071506,21.4,0.7,33.4
2012071512,25.4,2.6,285
2012071518,24.7,1.9,278.1
2012071600,22.5,1.7,120.3
2012071606,21.8,2.2,114.9
2012071612,23.8,2.9,122.9
2012071618,21.9,2.2,114.9
2012071700,21,1.1,98.4
2012071706,22.6,1.1,27.8
2012071712,23.6,2.3,119.9
2012071718,23,1.8,98.7
2012071800,22.8,1.3,37.8
2012071806,25.8,2.5,119.9
2012071812,28,3.4,163.3
2012071818,25.4,2.5,126.5
2012071900,24.8,2.7,207.9
2012071906,26,4.7,270
2012071912,28.8,5,301.8
2012071918,27,3.4,277.9
2012072000,25.1,1.9,353
2012072006,27.7,1.3,50
2012072012,30.7,2.9,210.5
2012072018,28,1.7,80
2012072100,25.5,1,10
2012072106,26.5,2.1,109.4
2012072112,28,3,146.4
2012072118,25,2.4,116.6
2012072200,23.3,1,74.2
2012072206,24.1,1.7,106.7
2012072212,27.3,2.1,219.1
2012072218,25.3,2.5,232.9
2012072300,23.5,0.9,22.2
2012072306,27.1,1.9,320.7
2012072312,32.3,3.3,325
2012072318,28,1.6,117.9
2012072400,26,1.4,350.2
2012072406,29.2,1.1,346.4
2012072412,33.3,3.8,187.9
2012072418,28.8,1.6,80
2012072500,26.6,1.7,10
2012072506,29.5,1.5,43.9
2012072512,32.8,3.3,180
2012072518,29,1.5,112.6
2012072600,27.2,0.8,10
2012072606,29.7,1.2,344.3
2012072612,33.1,2.9,166.1
2012072618,30.4,2.1,350.3
2012072700,26.8,1.2,10.2
2012072706,29.6,1.5,224.4
2012072712,33.1,3.9,243.4
2012072718,30,2.6,338.1
2012072800,27.2,2,14.7
2012072806,29.5,1.9,356.6
2012072812,33.9,3.1,164.4
2012072818,30.4,1.6,53
2012072900,26.9,1.4,357
2012072906,30.3,1.1,296.7
2012072912,32.4,2.9,143.8
2012072918,30.4,1.5,119.4
2012073000,27.1,1.5,6.6
2012073006,30.2,1.7,343.4
2012073012,34,3.7,218.1
2012073018,30,2.3,318
2012073100,26.9,1.4,7.6
2012073106,30.4,1.6,79.4
2012073112,33.3,3.6,198.2
2012073118,29.1,1.8,126.4
2012080100,26.4,0.8,95.8
2012080106,28.6,2.6,108.5
2012080112,32,5.9,125
2012080118,27.8,4.3,96.6
2012080200,27.1,3.1,118.5
2012080206,29.3,3.3,139.8
2012080212,31.2,4,156.7
2012080218,28.4,2.7,101.5
2012080300,26.6,2,101.5
2012080306,28.3,2.6,103.4
2012080312,31.5,3.6,141.8
2012080318,27.7,2.7,93.4
2012080400,26.3,1.1,51.2
2012080406,28.4,3.1,97.9
2012080412,30.9,4.2,135.1
2012080418,27.5,2.5,91.3
2012080500,25.3,1.4,18.2
2012080506,29.1,2.2,91.1
2012080512,32.1,4.2,141.8
2012080518,28.8,2.3,116.6
2012080600,26.2,1.3,45
2012080606,28.8,2.6,88.4
2012080612,29.6,4.2,125
2012080618,27.4,2.8,86.9
2012080700,25.9,1.8,72.4
2012080706,27.5,3.7,109.7
2012080712,29.9,5.4,135.1
2012080718,26.7,3.2,103.4
2012080800,24.9,1.9,87.6
2012080806,26.7,2.6,110
2012080812,29,4.4,150
2012080818,25.8,2,109.3
2012080900,23,1.1,25.8
2012080906,26.4,1,80
2012080912,30.4,3.2,217.4
2012080918,27.5,2.7,257.6
2012081000,25.7,1.4,354.2
2012081006,28.5,1.8,197.5
2012081012,28.8,2.9,160
2012081018,25.2,1.1,65.3
2012081100,24.3,0.9,15.2
2012081106,27.2,1.4,295
2012081112,31.9,2.6,215.5
2012081118,28.3,2.5,238
2012081200,25.8,0.9,340
2012081206,28.2,1.1,348.1
2012081212,28.7,2.4,235.3
2012081218,26,1.6,15.5
2012081300,26,1.5,308.4
2012081306,25.9,2.1,290.9
2012081312,28.1,2.4,317.4
2012081318,24.7,2.5,90
2012081400,23.8,1.8,73.4
2012081406,23.9,2.5,96.6
2012081412,26.4,2.8,100
2012081418,24.3,1.2,25.8
2012081500,24.1,1.3,340
2012081506,28.2,3.1,305.5
2012081512,29.2,5.5,294.9
2012081518,28.8,4.3,299.9
2012081600,27.7,3.3,305
2012081606,29.6,3.4,305
2012081612,31.9,4.1,310.3
2012081618,25.1,1.5,111.3
2012081700,23.9,1.1,79.8
2012081706,25.5,1.2,149.9
2012081712,29.2,2.4,200
2012081718,27.2,2.4,265.1
2012081800,25.6,1.1,346.6
2012081806,28.9,1.6,313.2
2012081812,32.7,3.2,281.2
2012081818,29.4,2.2,316.3
2012081900,27.5,1.4,318
2012081906,29.2,2.3,302.2
2012081912,32.4,4.2,296.2
2012081918,28.8,3.4,286.7
2012082000,26.9,1.7,323.1
2012082006,29,2.7,310.9
2012082012,30.7,5,280
2012082018,28.2,2.4,305
2012082100,25.4,1.1,12.4
2012082106,28.2,2.2,300.3
2012082112,31.8,4.5,253.1
2012082118,28.6,3.5,288.2
2012082200,26.4,2.5,307.1
2012082206,25.1,2.4,266.8
2012082212,25.2,3.2,296.6
2012082218,24.3,1.7,91.8
2012082300,22.6,2.3,93.1
2012082306,21.6,1.5,57.6
2012082312,21.5,2.4,76.4
2012082318,20.8,2,46.8
2012082400,20.8,1.5,61.3
2012082406,20.6,1.7,43.8
2012082412,21.5,1.5,13.9
2012082418,21.1,1.5,14.7
2012082500,21,1.3,4.3
2012082506,23.7,0.8,35.4
2012082512,30,2.1,168.4
2012082518,25.6,1.1,70.7
2012082600,22.8,0.5,22.6
2012082606,25.8,1.4,341.6
2012082612,30,4.2,140.3
2012082618,26.9,2.8,106.9
2012082700,25.2,0.9,19.3
2012082706,27.6,3,119.9
2012082712,29.4,5.3,140
2012082718,27.7,3.7,143.3
2012082800,27.6,5.7,183.3
2012082806,26.9,8.6,190
2012082812,26.4,7.2,260.2
2012082818,26.5,5.7,286.7
2012082900,25.5,4.6,294.9
2012082906,27.3,3.8,292.6
2012082912,31.5,4.7,323.3
2012082918,27.7,2.2,303.5
2012083000,25.2,0.9,12.8
2012083006,25.9,3.2,220.1
2012083012,25.9,6.4,243.6
2012083018,24.3,3.8,301.6
2012083100,20.3,2.4,95.1
